input_1,input_2,input_3,input_4,input_5,input_6,end_of_run_flag
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
16.0,0.10400000000000001,0.063,5.0,-0.2932,0.095,0.0
